Date,Signal_Weighted_Value,Equal_Weight_Value,Signal_Weighted_Returns,Equal_Weight_Returns,Signal_Weighted_Cumulative_Return,Equal_Weight_Cumulative_Return
2022-08-26,140053.1900628367,142389.4279755623,-0.03336483423117902,-0.03324826020736002,40.0531900628367,42.38942797556231
2022-08-29,139109.96341309143,141484.07948773043,-0.006734774476197698,-0.00635825637270802,39.10996341309143,41.484079487730426
2022-08-30,137707.19290143653,140074.68069257034,-0.010083896776604982,-0.00996153631039674,37.707192901436535,40.07468069257034
2022-08-31,136768.9366889561,139120.29380397053,-0.006813414700508648,-0.006813414700508646,36.76893668895611,39.120293803970526
2022-09-01,136840.06579550213,139192.64577540685,0.0005200677015408582,0.0005200677015408583,36.84006579550214,39.19264577540687
2022-09-02,135606.82368016522,137938.20153119016,-0.009012288237130016,-0.009012288237130012,35.606823680165235,37.93820153119016
2022-09-06,135342.35989187774,137669.191032039,-0.0019502247830187453,-0.0019502247830187446,35.34235989187775,37.66919103203901
2022-09-07,138201.52051257982,140577.50687637017,0.021125393579557956,0.021125393579557953,38.20152051257983,40.577506876370165
2022-09-08,139569.8001813745,141969.31026489564,0.009900612263308241,0.009900612263308241,39.569800181374504,41.96931026489563
2022-09-09,141696.7864240948,144132.86405253102,0.015239587933465875,0.01523958793346587,41.6967864240948,44.132864052531026
2022-09-12,142876.39529202075,145330.96560999224,0.008324880879058109,0.008312480053296795,42.87639529202074,45.330965609992234
2022-09-13,137194.5162550799,139551.47372660556,-0.03976779387055369,-0.03976779387055368,37.194516255079925,39.551473726605565
2022-09-14,137650.2753166654,140015.06258164588,0.0033219918261025937,0.0033219918261025937,37.650275316665386,40.015062581645886
2022-09-15,136201.3911348579,138541.2870376258,-0.010525835698289137,-0.010525835698289132,36.2013911348579,38.54128703762578
2022-09-16,134845.96130365552,137162.57135976583,-0.009951659229825991,-0.009951659229825986,34.845961303655514,37.16257135976584
2022-09-19,135670.66368321198,138001.44185980072,0.006115884907367236,0.006115884907367235,35.67066368321199,38.00144185980072
2022-09-20,133802.70908134163,136101.39640127277,-0.013768301496865984,-0.013768301496865976,33.80270908134162,36.101396401272766
2022-09-21,131519.73956750086,133779.2062086484,-0.017062206957655087,-0.017062206957655087,31.51973956750085,33.77920620864838
2022-09-22,129518.05347148102,131743.13179210055,-0.015219662862794173,-0.015219662862794175,29.51805347148102,31.743131792100556
2022-09-23,127125.671363415,129309.64933222553,-0.018471418029709735,-0.018471418029709735,27.125671363414995,29.30964933222553
2022-09-26,125483.88468082008,127639.65728476751,-0.012914674628553304,-0.012914674628553306,25.48388468082008,27.639657284767516
2022-09-27,125361.35506087742,127515.0226455348,-0.000976457018798235,-0.0009764570187982347,25.361355060877422,27.515022645534803
2022-09-28,128286.44464963705,130490.36432854207,0.02333326396591002,0.023333263965910015,28.286444649637055,30.490364328542064
2022-09-29,125829.69365103201,127978.55530115544,-0.01915051122754769,-0.019249000033922128,25.829693651032002,27.97855530115545
2022-09-30,124038.89843852205,126180.6664181773,-0.014231896784843384,-0.014048360514364562,24.03889843852205,26.18066641817729
2022-10-03,127724.34449524079,129936.17975993424,0.029712018593468625,0.029762985474420703,27.724344495240793,29.936179759934234
2022-10-04,132390.49407670484,134686.2804022428,0.036532969496961575,0.03655718254211174,32.39049407670485,34.6862804022428
2022-10-05,131867.52953990907,134154.24712648135,-0.00395016681856912,-0.003950166818569119,31.86752953990908,34.15424712648134
2022-10-06,130448.26540082888,132726.04549445142,-0.010762802215466338,-0.010645966584147208,30.448265400828877,32.72604549445142
2022-10-07,126707.71630681439,128920.16837363958,-0.028674579018133344,-0.028674681797635247,26.70771630681439,28.920168373639576
2022-10-10,125969.70218058619,128169.26773247359,-0.005824539718174269,-0.0058245397181742676,25.969702180586186,28.169267732473593
2022-10-11,125352.4667733022,127541.25473569178,-0.004899871926339298,-0.004899871926339298,25.352466773302208,27.54125473569178
2022-10-12,124997.96746244605,127180.5654882173,-0.002828020221550663,-0.002828020221550662,24.99796746244605,27.1805654882173
2022-10-13,128169.30633587233,130407.27932577068,0.025371123529501088,0.025371123529501084,28.169306335872335,30.407279325770673
2022-10-14,125190.88589353852,127376.85248117831,-0.023238172441448237,-0.023238172441448227,25.19088589353853,27.376852481178314
2022-10-17,128438.03801591687,130680.70334798873,0.02593760799120553,0.025937607991205515,28.438038015916867,30.680703347988736
2022-10-18,130199.77016938728,132473.19722661487,0.013716591912219165,0.013716591912219163,30.199770169387286,32.47319722661486
2022-10-19,129033.03644636697,131286.09108656918,-0.008961104320709842,-0.008961104320709838,29.033036446366967,31.28609108656919
2022-10-20,127905.86106637314,130139.23402047265,-0.008735556498062801,-0.008735556498062798,27.905861066373138,30.13923402047265
2022-10-21,130765.89398005436,133081.35204456214,0.02236045236579959,0.02260746381545959,30.765893980054358,33.08135204456213
2022-10-24,132390.53637349262,134785.87123147433,0.012424052969699215,0.01280809941231616,32.39053637349263,34.78587123147434
2022-10-25,134576.52808505975,136989.8597497043,0.01651169163179553,0.01635177706753083,34.576528085059756,36.9898597497043
2022-10-26,134461.1022404812,136872.36399851122,-0.0008576967040314252,-0.0008576967040314254,34.4611022404812,36.87236399851122
2022-10-27,135021.83054875123,137443.1477258121,0.004170189734628007,0.0041701897346280055,35.02183054875123,37.443147725812096
2022-10-28,138436.9007406075,140919.45963008484,0.025292726205657638,0.02529272620565763,38.436900740607506,40.91945963008483
2022-10-31,137438.34457293482,139902.9965714211,-0.007213078032884488,-0.007213078032884487,37.438344572934824,39.90299657142109
2022-11-01,137507.26104383092,139973.1489064296,0.0005014355426807915,0.0005014355426807915,37.50726104383093,39.97314890642958
2022-11-02,134211.8669472021,136618.65922282106,-0.023965236974492536,-0.023965236974492536,34.21186694720211,36.61865922282106
2022-11-03,133386.88769400713,135778.88579576276,-0.006146842838565997,-0.006146842838565995,33.38688769400713,35.77888579576276
2022-11-04,135494.70392998678,137924.50104274324,0.015802274664471025,0.015802274664471018,35.49470392998677,37.92450104274325
2022-11-07,136677.760534202,139128.7731442272,0.008731386319177093,0.00873138631917709,36.67776053420202,39.12877314422718
2022-11-08,137427.909550209,139892.37441969794,0.0054884497161429065,0.005488449716142905,37.427909550209,39.89237441969793
2022-11-09,134978.22427911585,137406.4808324726,-0.017825238549511506,-0.017770043560539836,34.97822427911586,37.406480832472596
2022-11-10,142648.72694669207,145214.97574635045,0.056827704680087535,0.056827704680087514,42.648726946692065,45.21497574635045
2022-11-11,143986.07563130202,146576.383316939,0.00937511825892208,0.009375118258922078,43.986075631302036,46.57638331693901
2022-11-14,142457.41438534769,145038.10822647557,-0.01061672970286856,-0.010494699457396426,42.45741438534769,45.03810822647556
2022-11-15,143983.0182575163,146571.95668596766,0.010709192489215365,0.010575485837811571,43.98301825751629,46.57195668596765
2022-11-16,142459.36593100446,145020.90778097423,-0.010582166876004589,-0.010582166876004589,42.459365931004456,45.02090778097423
2022-11-17,141803.6479930159,144353.39947084023,-0.004602841896026048,-0.0046028418960260475,41.8036479930159,44.35339947084023
2022-11-18,142512.00792320218,145074.49632143995,0.0049953575963090704,0.004995357596309069,42.51200792320218,45.07449632143994
2022-11-21,142070.88507985775,144636.9654123217,-0.003095338068509574,-0.003015905070928586,42.070885079857746,44.63696541232169
2022-11-22,143912.86637800492,146500.624327159,0.012965227161862169,0.012885080307959379,43.912866378004935,46.500624327159
2022-11-23,144728.6381403806,147312.91726424126,0.005668511668949279,0.005544638057434509,44.728638140380596,47.31291726424125
2022-11-25,145074.56599890697,147657.09004223094,0.002390182502725343,0.002336338078026734,45.07456599890698,47.657090042230934
2022-11-28,142773.6151608622,145307.32567290423,-0.01586047024991328,-0.01591365757414463,42.77361516086218,45.30732567290423
2022-11-29,143108.36938988994,145623.44232468738,0.0023446505059815793,0.0021755038868085173,43.10836938988993,45.62344232468738
2022-11-30,146891.6055374682,149429.02716361644,0.026436162774456897,0.026133050957853295,46.89160553746818,49.42902716361643
2022-12-01,146635.86838750483,149168.87238221287,-0.0017409922713256649,-0.0017409922713256642,46.63586838750482,49.16887238221286
2022-12-02,146383.90426617404,148936.08650662925,-0.0017182980133137649,-0.0015605526264700642,46.38390426617405,48.93608650662924
2022-12-05,143704.90631284943,146210.3806107001,-0.018301178444136396,-0.018301178444136396,43.704906312849424,46.210380610700085
