,AAPL,GOOG,GOOGL,AMZN,AVGO,BRK-B,COST,ABBV,BAC,CVX,KO,CSCO,AMD,ABT,BX,AXP,CAT,T,BKNG,SCHW,ANET,BLK,BA,C,ACN,BSX,AMGN,ADBE,AMAT,DHR,DE,COF,APH,ADP,CMCSA,COP,CRWD,ADI,CB,MO,CEG,CME,AMT,CDNS,BMY,CTAS,DELL,APO,CVS,MMM,ABNB,AON,COIN,AJG,CI,BK,CL,AXON,AZO,CSX,APD,ADSK,AEP,DLR,CMG,CARR,ALL,COR,AFL,GLW,CMI,BDX,CTVA,AMP,XYZ,DDOG,CBRE,CCI,CPRT,AIG,BKR,AME,FANG,CSGP,CCL,ED,CAH,CHTR,DAL,CTSH,ACGL,A,BR,BRO,DXCM,STZ,AWK,AEE,ADM,AVB
2020-08-10,0.014430212300452541,0.001076613330074224,-0.0010349393103259443,-0.006111826385309402,0.004377982213141543,0.014690147703189478,-0.0026730107500190538,-0.005828683579692117,0.01708763403323499,0.03319862690078199,-0.0016748964564788698,0.006305230798913463,-0.03124319796569391,-0.011824975883331491,-0.003624215053826772,0.02450557087419867,0.051286007416018034,0.005978249284700627,0.008004581473132391,-0.0070750480163329675,-0.036759281314377105,-0.013677011832074986,0.05375760752487146,0.014098315012234365,-0.005282396584754184,0.00025653166106920735,-0.01052516505388161,-0.01406738398052556,0.025930756722752153,-0.016443861161135036,0.03433538476479053,0.02493367359325996,0.0014809995738845913,0.001303483542549761,0.0048933841420000426,0.0343885342472096,-0.04780784581932154,0.003775550973807215,0.0077422006207615605,0.02459405276329908,0.0,-0.010827947498126522,-0.016438114668750687,-0.012423637730448812,0.013025084718182428,0.02040263304450819,0.01679905504005404,-0.0002049433825540992,0.011479329579543032,0.019451962198737686,0.0,-0.013392751537740302,0.0,0.005881106396653498,0.026635822590461884,0.005020431347784683,0.0053634277246042954,-0.008861246806295273,-0.0063642057081476355,0.015645420473094758,-0.0015986816071626307,-0.01862824315910993,-0.007650291995747447,-0.002335424220340364,-0.01675805340160394,0.016772542649694796,0.003502302920654142,0.009164531066726857,0.02568099696548129,0.00937505878130337,0.0532560883573479,0.0013250045460983684,0.003941757046191627,0.006174694304516067,-0.05501111160210507,0.014309968986841233,0.0302069836362399,-0.012023085532482916,-0.0038364232449871628,0.02575778645384728,0.040798295406873485,0.01270151838224408,0.06139474478983836,0.00125164172638635,0.08231207426589046,0.0035882357853285513,0.00908729495880595,0.0007806474843672478,0.07647030134272982,-0.00549823598032002,0.007359632617114877,-0.00656655279045064,0.00993212858712425,-0.0028261681607222645,-0.04520913413577179,-0.0004081797506641442,-0.004549675010504395,0.012935778252975292,0.010393238728206182,-0.0003900259270831991
2020-08-11,-0.030191081986936253,-0.010603470405948952,-0.010936017095955883,-0.02167112480516848,-0.010224521398705406,0.00037626672450903696,-0.022516327165112884,0.0031346337877048987,0.013463325968434442,-0.0012269351374849555,0.004390831047229075,-0.011378291030381545,-0.0673960467948259,-0.009844386155342446,0.003433743988073217,0.016009866795271895,0.0035843367104325292,0.0,0.02043893453727717,0.03374353392227294,-0.011255652835160444,0.011038415285303008,0.004005129699374563,0.01688283500626967,-0.007713946909372298,0.008430292032808455,-0.014889665029589607,-0.01834955045362471,-0.012027390124656376,-0.010148061190908752,0.01727928509978466,0.03240193791257906,0.006361560763438378,-0.000506548299827204,-0.0006971556828680678,0.0017644420133848507,0.011887859206825222,-0.001714262472189345,0.007985723841669875,0.008753787880689813,0.0,0.016674207872676372,-0.028864784869862194,-0.018929812417204366,0.020969166875508597,0.006081274182437381,-0.004701369276871159,-0.02071747821141037,-0.0068716214627106646,0.011945102330396182,0.0,0.0036752032573211827,0.0,-0.0006516088392103697,-0.0033938231738618735,0.005257789393798081,-0.009042854712178581,-0.048170869136615176,-0.002693552329992748,0.014207264175630058,0.001279332895075347,-0.013415494617348813,-0.031321144625254774,-0.042669689748828274,-0.011992387104367288,0.0010179593230628889,-0.004328133638051322,-0.01624117991912361,0.014834488057687247,0.0046547065525613255,0.008858265034482747,-0.006839218545886223,0.0521189745454694,0.01063749077437481,-0.007853322917704136,-0.009010519272389125,0.039542838621932565,-0.02677194982510295,0.010865316292067023,0.01639399858084982,-0.0046460172392730845,0.002118229000955198,-0.00493727501790794,-0.02595149171145426,0.02431342562962064,-0.02852700312790191,-0.0003770137177533843,-0.01988638213182854,0.010173023397596053,-0.008680084468681168,0.003659634422308067,-0.008684904852234382,0.03954452081669479,-0.005895950495840917,-0.024197168839435818,0.008248305775477957,-0.04220909658556945,-0.025425231168382845,-0.0022505934114156866,-0.013484500677745967
2020-08-12,0.032694162686767426,0.017610634110791057,0.017873281277922908,0.026133573522779383,0.029226546592942427,0.0027236542716069408,0.01294133851198881,0.03018620221818275,-0.007082952439045362,0.012199618428256532,0.010377610263785446,0.019100308534335687,0.07188501702629979,0.01592324728085227,0.006643364729128699,-0.0154196140254448,0.00028083654517546577,-0.0006626328267055245,0.0016440110831064559,-0.0034382948146256375,-0.017147686335646527,0.006118025638967972,-0.026381721517088463,-0.007655897837391471,0.00514914174921728,0.016399956500586982,0.02968509760103558,0.023008258752008154,0.03115697313020629,0.02912023846222977,-0.004720648118574451,-0.021484424486907426,0.008966233898317343,0.010659647698728568,0.00810802729640667,0.04793838923409057,0.002949936376878116,0.02256424925460966,-0.013191793312513144,-0.014787927266979552,0.0,0.010885018858448513,0.020503445138915104,0.01976905653209842,0.008046215323688804,0.004888791882049567,0.004701369276871106,0.006884385011011404,-0.004146139528171705,0.0053720658940486134,0.0,-0.0073636329067278666,0.0,-0.0038259895090903455,0.010580807307057051,-0.004203901199457341,0.01671074998776677,0.006667095090187212,0.01424637209638161,-0.0014648069921957567,0.013403883851859973,0.012077712346721323,0.0102724277401076,0.018362444626442407,0.011923467177753387,0.010121429116209519,-0.006215789701016866,0.021178479849721894,-0.010839510328746112,0.01322483649382661,0.005455904342798732,0.00866804327669336,-0.015807467702513543,-0.009084272851155954,0.0055541980026022324,0.012213695719653094,0.001693438523767318,0.02085754847432162,0.00040016921669648435,-0.03306068897070977,0.020167793209055276,0.01975294839977217,0.011168338920399213,0.017836428598033187,-0.0406376540658578,0.0135577407269273,0.014598893624675905,0.013891698429090023,-0.018730342338570034,0.006741059360616905,-0.0076394464436369686,0.013716133277184807,-0.021264799427623396,0.003061256414271655,0.039908090865640525,0.015099180404963995,0.023935972550141963,0.01005267285784291,0.0013508652824292978,0.0076807471227063025
2020-08-13,0.01754266391999959,0.007821247489841506,0.0062236161268683435,-0.0003859062604570367,-0.01272890305716727,-0.0059264072709471335,-0.0031526603874500454,-0.008728383182450391,-0.014318291705680254,-0.009970388044058953,-0.001032781335186878,-0.11861501461845836,-0.00936466906657552,0.004460930905076653,0.006035583434736058,-0.012469391214066977,-0.01341660088379143,-0.008986570101252547,-0.008386547175092953,-0.006624007469059096,0.00032362531752061713,-0.0011528153133374768,-0.004055217126378315,-0.008659603030318931,0.008581254305537972,-0.005269089768916936,-0.005226310940502768,0.010409090824183799,-0.02173833662562522,0.006148443491091872,-0.014719572035540623,-0.0075113343171117975,0.007079244432044993,-0.002295079778800772,0.0011530852844039118,-0.025034830596788904,0.024482034283528284,-0.009354207641899393,0.0070369721503127656,-0.00911946792865357,0.0,-0.0022972744033733453,-0.00227090300966178,0.012781547231078556,-0.006305252744872807,-0.002849167030260375,-0.037404487317709935,0.00807532513098791,-0.004472096819853363,0.009693360588747441,0.0,0.01313356616361031,0.0,0.0021481166297744104,-0.01883939363883825,-0.018602848063100034,-0.0033717549761261623,0.008116439666203052,-0.0010355507437217796,-0.013822994628701096,0.0101445525575892,0.02818644950324785,-0.005839739168328633,-0.015004367059408845,0.02887483733743021,-0.008427428633694825,0.00031150685001394917,-0.007950167323310777,0.003449602957474908,-0.0064366217574421776,-0.014028590230491182,0.019671618562773288,0.02596562686528643,-0.012997094160546072,0.02955459833098527,0.07310047919880028,-0.026794015969827695,-0.005097727118655471,0.00030000278711824716,-0.007461790631173186,-0.023666335490439422,-0.002670505294611562,0.00022440863725751048,0.020343586893205503,0.0019730809949941417,-0.006620568019945566,-0.02616633759615628,0.009110890725621558,-0.013497235233582726,-0.001194777388572943,-0.007389151613933028,0.011609420683169204,-0.0020145641096533185,0.0004366565967377751,0.017123311935701276,0.006361750362746919,0.004377514949537978,-0.007468784099522293,-0.0004500200062943446,-0.014558105300239961
2020-08-14,-0.0008918165692579638,-0.007085026008019625,-0.007956868796993172,-0.004121037907113718,-0.0048691100210604835,-0.004823336573749884,0.0017262811079425105,0.004110967835483423,0.004543735745849552,0.005883423196623823,0.0014457420004583262,-0.005162908015260088,-0.0066200228054273695,-0.011039943850472626,-0.008308298310291999,-9.965285438589523e-05,-0.005059821027382173,0.0033377651778775633,-0.00789526392950695,0.012633200474727678,-0.016970892763606107,-0.0018675564103558067,0.018990996910278956,0.0007559740851445959,-0.006407208729664056,-0.014954027334555559,0.0035523101034011595,-0.00539201173434313,0.038440317646832194,-0.011309329724294954,0.008564766537010942,0.02669535332973549,-0.007170549690325766,-0.002156671619889731,0.0087198866148709,0.004665537344512919,0.00356189761603419,-0.007905222675391406,-0.008112240729088168,-0.0007048570117168229,0.0,0.010967729364406433,-0.002435993238916769,-0.006092547701617369,-0.0012659666345577688,-0.007994534661985112,0.00585913717874241,-0.012868622134270436,0.014880994978813443,0.001445827232658232,0.0,0.01291250434211289,0.0,-0.0018677870524176007,0.01383584412013677,0.006683789055100419,0.0009085097326299985,-0.010375764095253103,0.007477436089598103,0.003372779298554986,0.005224141685266201,-0.016252934348490358,-0.008523082202305007,0.007725962536418327,-0.007054494484962525,-0.0006772144457655939,-0.0014553085842486187,0.01397639552681116,0.008441245155197952,-0.006169134762309961,0.015481521453486895,-0.015984862013530585,0.03468150519429756,0.004142317800434032,-0.008627061663660021,-0.014420393277645892,-0.0002172367551416027,0.0016410966429257366,0.0,0.009076571545096087,0.0064045150101642015,0.00316428759523831,0.02064671716217748,-0.013540344738317615,0.01629231186790885,-0.003258367515708744,0.023561772482354935,0.0012735912872172592,0.008673031732905553,0.00044820882169931874,-0.0034050542148415146,-0.014276008639354614,0.0002882140768511968,0.0,-0.023523922094394873,-0.0033464468163400753,-0.008224226065895223,-0.001229885223099087,0.003594600457592838,0.015473419633969261
2020-08-17,-0.0026139893375457424,0.006775349932480068,0.007686596500566156,0.010865072977043023,0.007597373751133001,-0.02001315361518336,0.01088370457864979,0.01337380041482083,-0.02176906257561235,0.004637715438291609,-0.004965898314206932,-0.009694145957066505,0.013682049603765255,0.007175032062494472,0.012061920737655503,-0.02889645985955047,-0.008899423387661937,-0.005345688917644459,-0.014695297365640037,-0.012343974526713458,0.01094285320032941,0.006048294075905418,-0.034680315086282165,-0.028942917287575646,0.01024035426997025,0.004840122320525555,0.013672614045287943,0.00885252450631057,-0.010107167982541805,0.0034598434446542173,0.009684411628253202,-0.03934155815861338,0.0010015700305971253,0.005024593160606673,-0.005498543932878821,-0.002944051150235311,0.03960047330393337,0.002216549276710386,-0.03359952662687485,0.011452336689437606,0.0,0.018321370147968356,0.003153549090211935,0.0139759232046438,0.007256776093461107,0.014276233599067946,-0.003678845448833541,0.02418811196094873,-0.011794520095838574,-0.008403663267179767,0.0,-0.00243691475891065,0.0,-0.003182865240367169,-0.006619456893633205,-0.011793209572511476,0.002074498728521748,0.0005025240605395245,0.009734622953235378,0.009916973951000163,-0.0008978394280407998,0.019647801518351077,-0.020953379978319375,0.02065666489859933,0.024714590029222973,0.010781803556268232,-0.009302333016897016,-0.0031857925453425686,-0.016152879046522725,0.0003094303518141395,-0.01438811716524306,0.007217091324182003,-0.0035947633619928597,-0.011528120772482532,0.07148803681370774,0.02683990312106759,-0.020415598737212437,0.008648611500809157,0.011433255654330893,-0.03380151721050307,-0.033041194160334394,0.0011844102211391783,-0.009493557619287116,0.0009749169071519632,-0.05241663787113795,0.011896801642672377,-0.017856249250082713,-3.309122929371954e-05,-0.03265170323016385,0.009072712215914918,-0.015310413540749124,0.0014372116975896279,-0.0053425120464849875,0.003920839113090733,0.036397906270149834,-0.013382119797385949,0.008565481356913287,0.0019671776247855766,-0.004495445733727648,0.015044633459895266
2020-08-18,0.008298130520642957,0.026407557851566014,0.02574348919958278,0.04006138810950659,-0.005099209196990068,0.007467949474337192,0.0023210001291594172,-0.007291685103602868,-0.014388875074824713,-0.020891438221623933,0.00434657671688383,-0.0026171844192235875,-0.009263772957280701,0.002479431073320715,0.0033663148398100718,-0.009062276052315348,-0.002526047606908988,-0.002012324389748575,0.014718090619088216,0.009486896255746256,0.02048550102979649,-0.004774369268345315,-0.01040214399484335,-0.021226997976230618,0.006897505842703862,-0.0005083030864105874,-0.006233227678635479,0.026075466234885127,-0.007647864760445393,0.010211934180159943,-0.004466334130154873,-0.019961524225354448,-0.006756820713568545,0.0020745460477124287,0.00022965637415417678,-0.009132553204423752,0.016569783915885757,0.003739328096437089,-0.006057613978615488,0.00440612763722252,0.0,-0.004592458195178835,0.006515040777760913,-0.0033840533532598096,-0.009316966900999046,-0.006940105242700587,0.005513205375199063,-0.013272697467860233,0.004305260585014901,-0.0020055437789421537,0.0,-0.0015263253239060188,0.0,0.006821369669324727,-0.0014281778904318837,-0.008121319451722116,0.005682587392092824,-0.0033969243256125412,0.0033560335814100694,-0.0077643301630635694,-0.011147934586434559,0.015321366880507312,0.003931513213061819,-0.0003834283099600698,0.016884808183719662,-0.012816548916080039,-0.005792321231556412,-0.005623934367424496,-0.0010763951554969098,-0.006828107903778856,-0.0026166682747443375,0.01458313883030521,0.02243274954812016,-0.008462378647737254,-0.00948875393981154,0.00011985065580479762,-0.00958225282171166,-0.00036117580316857953,-0.0015829411616646168,-0.012764798883816222,-0.012677654282822743,0.0017734071020243667,-0.013174124235955448,-0.003470902659645781,-0.018563644552507357,-0.0040138061462448955,-0.01297946670495026,0.009410647843239838,-0.01401642416589539,-0.004749374183021851,-0.005683624871603692,0.003582727991179838,0.007931218564429594,0.001954755184989432,-0.00842697984680483,0.025522013221866185,-0.0038283388541813846,-0.0030747931424127705,0.006339316266291934,-0.0045155361043332735
2020-08-19,0.0012540872959783188,-0.0071279041589462225,-0.007205645472315163,-0.015825714532805114,0.0017331692961099605,-0.0053905655592326905,0.000440337955802788,0.0046933753542006875,-0.0011755663347968368,-0.014251646886162164,-0.02192374869607388,-0.002623522442091696,-0.007004726941828169,-0.004765687653174042,0.007996536378820966,0.0022734476354586007,-0.0025325056731008936,-0.002015839744869217,-0.00645179742678209,0.021512411313661897,0.005407693898708341,0.000915848080943293,-0.0056553402867975345,-0.0009940006403691554,0.0017062716328826934,0.0005083030864106936,-0.004190873209571426,-0.0032414238086670346,-0.005148488407331539,-0.00846217666067196,-0.0007287682795869341,0.003507124106422713,-9.169406775487877e-05,-0.007530995667555151,-0.005065368773161833,-0.01700469617774579,0.009756203301512738,0.0022880019516771204,-0.00923662581849599,0.009900082287847662,0.0,-0.009305827337094478,-0.02941268657615895,-0.005696475765290346,0.0009514184272038196,-0.0008471310375076572,-0.0028364207276896673,-0.004393765610999763,0.001532822463445718,-0.002497192774676069,0.0,0.005837849686029221,0.0,-0.0071026687551635674,-0.0037447243626268314,0.005421694178052912,0.0038560944876742556,0.02008676648807417,-0.0014947984251393303,-0.004849940055784855,0.002093399538963596,-0.005246771123556525,-0.00775507927064283,-0.029051522482469578,-0.014298175747346565,-0.007153693867098158,-0.004233795974743259,-0.011048506918487078,-0.0029661036257079515,0.0037301017063493384,0.0059846228061769475,-0.007074018305652851,0.005618087594300705,0.0022336556793260787,-0.004445766884025632,-0.011932858546704301,-0.007867826791156345,-0.02044854471176423,-0.004863270550701511,0.009421463904432676,-0.00792918118806545,-0.0056271586298762295,-0.027111955020332104,-0.0012926648540752983,0.01309915541995092,0.0012263360457024702,-0.007908330315539577,0.0015870592319576272,0.0014466354328661426,-0.004921240269117589,-0.005716113202728882,0.0010213524134267294,-0.014030822645438812,-0.0028246680618011564,-0.009975939087902211,0.010162556937971466,-0.014348959519619465,-0.00036976786238661016,-0.005658234728270668,-0.016427015422989542
2020-08-20,0.02194685462914434,0.021871619416605915,0.020277183734351636,0.011250743012291311,-0.0011550251931579634,-0.005274304399411347,-8.820751932081249e-05,-0.009409176424547966,-0.01581070040626654,-0.018458132840251947,-0.0004222840228814445,0.010454091838005606,0.020506032544515634,0.011379861431341605,-0.02817612712331794,-0.001756182524636977,-0.0039201692770060945,-0.0020202134294306936,0.0006899360230097444,-0.033023412757011095,0.0033029959596968753,-0.01089411531051013,0.001829704231928742,-0.014218748445032157,0.008403243804063775,-0.012530476430594895,-0.007345287015528611,0.03502787869080193,-0.03208672021834576,-0.0013121164508002627,-0.004646276404983836,-0.022006096927184856,-0.017002650834170522,0.0017979902828127155,-0.0011546469317996692,-0.022444326737981843,0.0393451433063507,-0.005942225370019322,-0.003961783935788152,-0.0034426373658320137,0.0,0.005675065794740755,0.009941053635702657,0.024843202637179217,-0.013885772305143521,0.0047921868101198205,-0.0031796389870465728,-0.022048842028342622,-0.02418736126803121,-0.006117214636086939,0.0,-0.0028386208536960245,0.0,-0.0023474184734749116,-0.018037528198968082,-0.03074647888864279,0.003841282122571942,0.009710615546598527,-0.0053863813676600794,-0.001892288514423828,-0.00307119586673458,0.03151695254159822,-0.018836673370477928,0.02064344044556004,0.016688350053062073,-0.00823890938894222,0.011390192750854698,-0.026601963732442918,-0.01004229564053048,-0.011232583549161105,-0.004101768384127709,-0.011786848730412618,0.00836818095743835,-0.010961683793556755,0.03585928126919674,0.039351259211060155,-0.005204209820187323,0.001474784825810292,-0.0011946516669272059,-0.024751206149654037,-0.037434291681149534,-0.008450419143542174,-0.06364596677103551,0.010450184186841517,-0.004118085360568834,-0.014262417742945939,-0.02907864990789624,0.0014376818648713095,-0.001808692289086601,-0.005565035857548109,0.0,-0.0018393797805103637,0.0,-0.0037057245707871117,-0.0023127814294222645,-0.009264822324157514,0.0024982803746312647,-0.008414890695992442,-0.013021342820933222,0.010135818882913162
2020-08-21,0.05024848156897199,-0.0008410214279513709,-0.00043141095084350524,-0.003843813244746528,0.0036121666309157957,0.006335398277852662,0.01091207456991574,-0.003577887741949194,-0.004792422163067025,0.003178338048064249,-0.0014796347017274945,-0.0014193297736822149,0.012486666640631734,0.007548033790579697,0.009102985537816298,-0.005910528235976985,0.006885953155304158,0.0006735966114856971,0.0060202644279766316,-0.0028986032970788494,0.005360987763300689,0.001164942279857649,-0.012341451408322131,-0.005663430649545406,0.0037123126195438274,-0.011127047137881475,-0.004576189231428346,-0.011054036479671927,-0.024116557802386085,0.010351817386989487,0.043017146590652026,-0.0073397045649054235,0.008722436720984694,-0.007719225832110602,-0.004633384115861872,-0.01585847673493244,-0.004186912999915291,-0.01225000190027115,-0.012389953545248378,-0.0009197288998960453,0.0,0.003918677940740295,0.006679732551970073,-0.00622102205320562,-0.0004824699355113642,0.0011240194621552433,0.013320305318966337,0.008112852521857917,0.0034467527933245215,0.0012993939076773636,0.0,-0.01725363990016418,0.0,-0.027641917004025345,0.0016276990257716255,-0.003910733638803797,0.005607490205849013,0.01046493618540065,0.004617446382386521,0.0029718493944274086,0.0012923289252003466,-0.0035382193933155216,-0.00416434238811682,-0.0038097809145032756,0.010709539757638819,0.01742734861585223,-0.009165208138599574,-0.009026909314046292,-0.006568094663007398,0.0186516425175833,0.00014357001822739408,-0.00468401003831824,-0.012578678702351553,-0.004069222846522722,-0.004888062796815207,0.003955839530552968,0.01865427731799808,0.0017784663371789068,0.0029839195506522246,-0.02996733988503714,-0.01796041554193381,0.0007982755281583472,-0.035574791603372354,-0.0031511996410883343,0.0075368399424016,-0.00276650122016551,-0.006199622774130974,0.002315604696026794,-0.012752779457503926,-0.008786808731166442,-0.016051686890180186,0.0053040513000687205,-0.003136576188011225,-0.005913944240366316,-0.011598003718266522,0.005312659628676013,-0.00444578902239503,0.003101990396519973,0.0022969368695075023,-0.008428423642522784
