,AAPL,GOOG,GOOGL,AMZN,AVGO,BRK-B,COST,ABBV,BAC,CVX,KO,CSCO,AMD,ABT,BX,AXP,CAT,T,BKNG,SCHW,ANET,BLK,BA,C,ACN,AMGN,BSX,ADBE,AMAT,DHR,DE,COF,APH,ADP,CMCSA,COP,CRWD,ADI,CB,MO,CEG,CME,CDNS,AMT,BMY,CTAS,DELL,APO,CVS,ABNB,MMM,AON,COIN,AJG,BK,CI,CL,AZO,AXON,CSX,ADSK,APD,AEP,DLR,CMG,CARR,AFL,ALL,COR,GLW,CMI,BDX,CTVA,AMP,DDOG,XYZ,CBRE,CCI,AIG,CPRT,AME,BKR,FANG,CSGP,CCL,ED,CAH,CHTR,DAL,CTSH,ACGL,A,BR,BRO,DXCM,STZ,AWK,AEE,ADM,AVB
2021-03-22,120.54704284667969,101.32718658447266,100.92919158935547,155.5435028076172,43.2471809387207,250.36000061035156,317.5596923828125,88.79769134521484,33.90324401855469,85.9666748046875,44.8953971862793,44.01848602294922,80.30000305175781,111.92250061035156,63.292686462402344,132.3619384765625,207.20826721191406,16.743167877197266,2203.947265625,61.22050094604492,18.140625,658.4248046875,251.22999572753906,61.067447662353516,247.6890106201172,218.1924285888672,38.22999954223633,452.4100036621094,115.04589080810547,194.49122619628906,350.5429992675781,115.61035919189453,31.069120407104492,169.01901245117188,49.77069854736328,44.808807373046875,195.72999572753906,143.25259399414062,147.00469970703125,36.19374084472656,40.70501708984375,167.1794891357422,127.97000122070312,198.6335906982422,53.309181213378906,80.84696960449219,40.730308532714844,44.97822952270508,63.414512634277344,195.0,134.03492736816406,215.6988983154297,328.2799987792969,116.74913787841797,39.630794525146484,225.08529663085938,68.18444061279297,1341.219970703125,144.77000427246094,29.540767669677734,265.9599914550781,249.75559997558594,71.41887664794922,117.59943389892578,28.886600494384766,38.96356201171875,45.803619384765625,100.95032501220703,106.25637817382812,36.20085525512695,236.87432861328125,220.59864807128906,45.11165237426758,214.0424041748047,85.18000030517578,226.1300048828125,75.93000030517578,137.4463653564453,41.98546600341797,27.447500228881836,119.52954864501953,19.888843536376953,62.18170928955078,82.78099822998047,27.479999542236328,61.902015686035156,52.71540451049805,637.6199951171875,46.80973434448242,71.8705825805664,34.83141326904297,119.91683959960938,137.4453887939453,44.092742919921875,89.95500183105469,214.8979034423828,128.94749450683594,68.81549835205078,50.27825927734375,159.39512634277344
2021-03-23,119.71663665771484,102.04145050048828,101.4580307006836,156.875,42.22623062133789,248.30999755859375,323.1136169433594,87.90888214111328,33.21905517578125,85.48880767822266,45.23871994018555,43.76469421386719,78.37999725341797,111.01951599121094,62.98290252685547,128.70176696777344,200.0850067138672,16.748748779296875,2187.268798828125,59.88776779174805,17.875625610351562,645.4981079101562,241.25,60.176387786865234,248.46417236328125,214.12896728515625,37.2400016784668,460.20001220703125,112.20178985595703,191.68106079101562,337.2417297363281,113.01600646972656,30.214492797851562,168.69821166992188,49.567623138427734,44.35419845581055,190.60000610351562,139.5345458984375,147.31358337402344,35.401737213134766,40.70501708984375,167.6658935546875,128.25,202.1694793701172,52.66993713378906,80.04893493652344,39.984249114990234,44.70518112182617,62.059383392333984,187.13999938964844,133.22842407226562,216.25888061523438,328.2799987792969,117.22742462158203,38.89445495605469,221.4081573486328,69.96624755859375,1323.5699462890625,139.6199951171875,29.26987075805664,269.0,246.05618286132812,72.28140258789062,120.57062530517578,29.025800704956055,37.90972900390625,44.85220718383789,100.6085433959961,103.90021514892578,35.22890090942383,229.7001495361328,219.35699462890625,43.72873306274414,206.93502807617188,85.16999816894531,223.1999969482422,74.9800033569336,138.10130310058594,40.85023498535156,26.84749984741211,118.34290313720703,19.33613395690918,59.55605697631836,83.07599639892578,25.329999923706055,62.924415588378906,51.43183135986328,645.4500122070312,44.53609085083008,71.4022445678711,34.96453857421875,118.3355484008789,137.14736938476562,44.36504364013672,91.0425033569336,213.37039184570312,132.7224578857422,70.58949279785156,49.50310134887695,159.06796264648438
2021-03-24,117.32308197021484,101.6487808227539,101.02064514160156,154.35350036621094,41.6083984375,249.6300048828125,320.9299621582031,86.41635131835938,33.21905517578125,87.77755737304688,45.3531608581543,43.44965362548828,76.4800033569336,108.74364471435547,62.087921142578125,130.9148406982422,202.8169708251953,16.743167877197266,2175.152587890625,60.60611343383789,17.778749465942383,651.065185546875,239.24000549316406,59.472015380859375,249.88380432128906,214.50474548339844,37.58000183105469,451.510009765625,116.75234985351562,190.94158935546875,340.46795654296875,114.40087127685547,30.560184478759766,169.82568359375,49.37338638305664,45.64082717895508,181.60000610351562,139.4881591796875,146.6021728515625,35.30190658569336,40.70501708984375,171.73318481445312,126.97000122070312,199.66268920898438,52.40077590942383,80.7556381225586,40.26402282714844,43.38550567626953,63.19009780883789,178.85000610351562,134.89794921875,217.44651794433594,328.2799987792969,118.82489013671875,39.665870666503906,223.35813903808594,69.98422241210938,1353.489990234375,133.4499969482422,29.663616180419922,263.17999267578125,249.0301055908203,72.5802993774414,120.64816284179688,28.459199905395508,37.76858139038086,45.21465301513672,101.49896240234375,105.36140441894531,35.56466293334961,231.67799377441406,220.73562622070312,44.053009033203125,207.77561950683594,81.26000213623047,213.50999450683594,74.16000366210938,137.27442932128906,40.85933303833008,26.475000381469727,119.45171356201172,19.674888610839844,61.42207336425781,80.4229965209961,24.850000381469727,63.087650299072266,52.68866729736328,651.5599975585938,44.506813049316406,72.06727600097656,35.42097091674805,117.22959899902344,138.63739013671875,44.617889404296875,88.93250274658203,213.9292449951172,133.4222412109375,71.48089599609375,49.823856353759766,159.1540985107422
2021-03-25,117.8115463256836,101.6139907836914,101.01717376708984,152.31300354003906,42.01149368286133,250.75,328.8099365234375,87.10391998291016,33.90324401855469,88.08777618408203,45.79330825805664,44.2022590637207,76.22000122070312,109.69270324707031,62.8107795715332,134.5655975341797,205.5855712890625,16.793418884277344,2240.504150390625,61.56076431274414,18.25,655.3440551757812,247.19000244140625,60.8637809753418,250.87388610839844,215.18634033203125,37.91999816894531,450.989990234375,115.4218978881836,190.44522094726562,346.0244140625,118.0569839477539,30.968292236328125,171.4114990234375,49.70889663696289,45.949623107910156,179.16000366210938,138.98748779296875,148.7457275390625,35.78676986694336,40.70501708984375,172.1273651123047,125.66999816894531,199.85623168945312,52.81293487548828,81.02244567871094,40.09615707397461,42.7484245300293,63.932403564453125,176.16000366210938,136.6028289794922,217.27267456054688,328.2799987792969,119.53274536132812,40.61259460449219,224.1474151611328,70.09221649169922,1374.4100341796875,136.77000427246094,30.095169067382812,262.19000244140625,248.36720275878906,72.3497314453125,119.15821838378906,28.636600494384766,37.9661865234375,46.33823013305664,103.17186737060547,107.16050720214844,36.421749114990234,234.8065643310547,220.69911193847656,44.6157112121582,212.65081787109375,78.26000213623047,208.47000122070312,76.43000030517578,137.118896484375,42.230682373046875,26.377500534057617,119.68517303466797,19.19349479675293,60.9349365234375,80.3239974975586,25.850000381469727,63.8093376159668,53.829620361328125,637.7899780273438,45.872955322265625,72.2171401977539,36.333831787109375,118.2579345703125,138.0507049560547,44.6373405456543,87.04750061035156,215.30776977539062,133.6984405517578,72.01045989990234,50.67921447753906,161.29794311523438
2021-03-26,118.41725158691406,101.17609405517578,100.63298034667969,152.60150146484375,43.86228561401367,256.7699890136719,334.2024230957031,88.86477661132812,34.82148742675781,90.10824584960938,46.69121551513672,46.005001068115234,77.41000366210938,112.47532653808594,63.94668197631836,135.9369659423828,210.39865112304688,16.92181968688965,2294.4404296875,62.10898208618164,19.454374313354492,681.828125,244.8699951171875,61.96698760986328,262.2309875488281,220.9625244140625,38.220001220703125,469.0899963378906,124.02164459228516,197.0462188720703,351.20343017578125,119.6449966430664,31.923744201660156,176.62713623046875,48.72001266479492,47.21051025390625,177.68499755859375,145.67259216308594,149.56007385253906,37.43385696411133,40.70501708984375,174.8025665283203,132.5800018310547,210.05923461914062,53.78019332885742,83.31808471679688,41.495018005371094,42.49359130859375,65.56371307373047,174.39999389648438,137.8620147705078,220.43959045410156,328.2799987792969,120.2406234741211,41.629432678222656,226.36671447753906,71.28907775878906,1413.72998046875,137.82000732421875,30.762971878051758,269.010009765625,257.2799987792969,72.5802993774414,123.07677459716797,28.90959930419922,38.6624641418457,46.718788146972656,104.35909271240234,108.42993927001953,38.3568229675293,235.92135620117188,223.79415893554688,45.69343948364258,217.21783447265625,80.29000091552734,213.60000610351562,79.08999633789062,141.86715698242188,42.52130126953125,26.857500076293945,123.83838653564453,19.915590286254883,62.57803726196289,81.64700317382812,26.059999465942383,63.95539474487305,55.13991928100586,631.75,46.50723648071289,74.22162628173828,36.8758430480957,121.88618469238281,142.89328002929688,44.919368743896484,88.18250274658203,219.1731719970703,134.720458984375,71.89573669433594,51.59693145751953,162.83050537109375
2021-03-29,118.5931167602539,102.1900634765625,101.6796875,153.7864990234375,43.00514221191406,258.82000732421875,338.12335205078125,89.49365997314453,34.4884033203125,89.63875579833984,47.40426254272461,45.961246490478516,77.13999938964844,112.62276458740234,63.920860290527344,134.6507110595703,211.05877685546875,17.061397552490234,2321.921875,60.59667205810547,19.23062515258789,682.6928100585938,250.52000427246094,60.744956970214844,261.0821838378906,222.79762268066406,38.59000015258789,469.32000732421875,121.19684600830078,197.57742309570312,347.128173828125,116.78288269042969,31.7893123626709,176.45298767089844,48.728843688964844,46.18120574951172,173.85000610351562,142.64991760253906,150.08424377441406,37.291255950927734,40.70501708984375,175.24705505371094,132.75,212.70675659179688,53.88954162597656,82.01763916015625,41.13131332397461,42.31156539916992,65.85718536376953,182.5,138.47039794921875,225.5762176513672,328.2799987792969,121.33109283447266,41.655731201171875,229.86741638183594,71.90099334716797,1432.280029296875,134.32000732421875,30.43221664428711,270.7799987792969,254.36883544921875,73.30619049072266,124.48918151855469,28.49220085144043,39.83860778808594,46.519439697265625,105.0516357421875,108.72216796875,38.34798812866211,234.5009307861328,225.63841247558594,45.559913635253906,214.13577270507812,77.04000091552734,207.17999267578125,77.30000305175781,143.29164123535156,42.303340911865234,26.530000686645508,124.70407104492188,19.7551212310791,61.29822540283203,80.95999908447266,25.6299991607666,64.82312774658203,55.67474365234375,636.6799926757812,46.175453186035156,73.11634063720703,36.942405700683594,121.67276763916016,146.49725341796875,44.97772216796875,87.34249877929688,219.79721069335938,136.1844024658203,72.96365356445312,50.86631774902344,161.30657958984375
2021-03-30,117.13746643066406,102.169677734375,101.71348571777344,152.76449584960938,41.507389068603516,258.19000244140625,332.0473327636719,89.54398345947266,35.10056686401367,88.80875396728516,46.78804016113281,45.30490493774414,76.0,110.3376693725586,63.89506530761719,135.70999145507812,213.6807098388672,17.15630531311035,2305.657958984375,61.211055755615234,18.678749084472656,674.9456787109375,252.00999450683594,61.91606903076172,260.1575012207031,218.24485778808594,38.959999084472656,465.4599914550781,122.20915222167969,194.1985321044922,353.6060485839844,118.69402313232422,31.491626739501953,172.22727966308594,48.54343795776367,45.829524993896484,175.27999877929688,141.50018310546875,151.17941284179688,36.54970169067383,40.70501708984375,171.8673858642578,130.8699951171875,208.59034729003906,53.250308990478516,81.08255004882812,41.30850601196289,42.91225051879883,65.66730499267578,183.10000610351562,137.69229125976562,224.0892791748047,328.2799987792969,120.17366027832031,41.95376968383789,228.2424774169922,71.38804626464844,1425.3599853515625,139.27999877929688,30.356618881225586,268.42999267578125,253.150634765625,72.35826873779297,121.63855743408203,28.12660026550293,39.85743713378906,46.963436126708984,105.33047485351562,109.86641693115234,38.52471160888672,236.91029357910156,223.85806274414062,44.76831817626953,217.4232635498047,77.37000274658203,212.8300018310547,79.12000274658203,139.98423767089844,42.993560791015625,26.5625,123.95511627197266,19.37178611755371,61.49638366699219,79.95500183105469,26.649999618530273,63.903846740722656,55.51428985595703,632.6900024414062,47.71724319458008,73.59405517578125,37.237186431884766,121.1100845336914,142.4648895263672,44.74431228637695,86.80000305175781,217.9064178466797,135.2084197998047,71.78099060058594,51.58802795410156,162.70460510253906
2021-03-31,119.33560180664062,102.82032012939453,102.5112075805664,154.70399475097656,42.18984603881836,255.47000122070312,334.63922119140625,90.74303436279297,34.83048629760742,87.85299682617188,46.40072250366211,45.252403259277344,78.5,110.42060852050781,64.13600158691406,134.17323303222656,212.57142639160156,16.899494171142578,2300.671630859375,61.608028411865234,18.868125915527344,679.1797485351562,254.72000122070312,61.73786163330078,258.00946044921875,217.4234161376953,38.650001525878906,475.3699951171875,128.80357360839844,196.00990295410156,353.8140869140625,117.46610260009766,31.674081802368164,172.75894165039062,47.77528762817383,45.434967041015625,182.50999450683594,143.7903594970703,147.86582946777344,36.47840881347656,40.70501708984375,171.27197265625,136.99000549316406,210.2703399658203,53.5130729675293,82.04407501220703,41.10333251953125,42.784820556640625,64.93363189697266,187.94000244140625,136.30575561523438,222.1775665283203,328.2799987792969,119.35099792480469,41.454124450683594,224.47244262695312,70.93811798095703,1404.300048828125,142.4199981689453,30.37236785888672,277.1499938964844,253.3577423095703,72.33264923095703,121.29407501220703,28.416400909423828,39.7257080078125,46.374473571777344,103.34276580810547,108.9528579711914,38.4451789855957,232.9456024169922,221.99557495117188,44.463111877441406,217.09637451171875,83.33999633789062,227.0500030517578,79.11000061035156,140.9175262451172,41.96731185913086,27.15250015258789,124.23719787597656,19.264812469482422,60.67896270751953,82.18900299072266,26.540000915527344,64.26470184326172,54.57638168334961,617.02001953125,47.11223602294922,73.17253875732422,36.48597717285156,123.34137725830078,142.57666015625,44.45256805419922,89.84750366210938,212.3644561767578,138.0350799560547,71.8074722290039,50.7861213684082,160.22109985351562
2021-04-01,120.16602325439453,106.25589752197266,105.8541488647461,158.0500030517578,43.308135986328125,258.20001220703125,336.9746398925781,90.99458312988281,35.55068588256836,88.65785217285156,46.22465133666992,45.48868942260742,81.08999633789062,109.59135437011719,64.7039566040039,137.1424102783203,213.36900329589844,17.01114845275879,2352.6328125,62.79896926879883,19.252500534057617,690.7730712890625,252.9600067138672,62.068817138671875,259.9614562988281,217.73800659179688,38.58000183105469,483.3399963378906,136.4392547607422,196.00990295410156,351.90374755859375,119.8204116821289,32.192626953125,173.61138916015625,48.340362548828125,46.33560562133789,187.02999877929688,148.70452880859375,148.82061767578125,36.36431884765625,40.70501708984375,172.83180236816406,141.49000549316406,211.14990234375,53.34354782104492,83.72673797607422,41.5369873046875,43.6949462890625,64.13090515136719,188.24000549316406,136.3198699951172,223.80931091308594,328.2799987792969,121.11109161376953,41.611900329589844,224.55599975585938,70.6861572265625,1418.8399658203125,143.05999755859375,30.636966705322266,283.8999938964844,256.5635986328125,73.04999542236328,123.36959838867188,28.76919937133789,39.53751754760742,46.5919303894043,104.35909271240234,107.86396789550781,38.86930465698242,231.69601440429688,220.56214904785156,44.577552795410156,219.8608856201172,87.19999694824219,229.50999450683594,80.05000305175781,142.82501220703125,42.1217041015625,28.15250015258789,125.14178466796875,19.37178611755371,67.06145477294922,86.13800048828125,26.860000610351562,63.826507568359375,54.69318389892578,608.5800170898438,47.6489372253418,73.88441467285156,37.474910736083984,123.87496185302734,144.2715301513672,45.24028778076172,91.375,213.87335205078125,138.6519317626953,71.51620483398438,51.36526107788086,162.29649353027344
2021-04-05,122.99921417236328,110.61995697021484,110.28657531738281,161.3365020751953,44.44828414916992,262.6600036621094,342.5569763183594,88.99893188476562,35.82976150512695,87.61825561523438,46.48875427246094,46.19379425048828,81.43000030517578,110.43902587890625,64.54044342041016,138.5558624267578,214.25827026367188,17.1451358795166,2379.017578125,64.4152603149414,19.47624969482422,706.25830078125,259.3599853515625,61.73786163330078,262.5671691894531,220.228515625,39.040000915527344,491.6199951171875,137.91432189941406,197.27259826660156,354.4476013183594,122.42401885986328,33.04244613647461,176.9754638671875,48.38451385498047,44.78307342529297,186.6199951171875,151.58811950683594,149.6817626953125,36.59248733520508,40.70501708984375,173.96397399902344,145.8699951171875,215.2751007080078,53.538509368896484,85.10411071777344,41.66754913330078,43.39461898803711,64.76963806152344,186.69000244140625,137.92572021484375,225.91415405273438,328.2799987792969,122.72769927978516,42.19046401977539,225.9581298828125,71.56803131103516,1415.8800048828125,146.3300018310547,31.04962158203125,288.32000732421875,260.7151184082031,73.69049072265625,125.53985595703125,29.041799545288086,40.064430236816406,46.61912155151367,105.6722412109375,107.9747314453125,40.18585968017578,235.1122589111328,223.76678466796875,44.863685607910156,222.54132080078125,83.23999786376953,229.9499969482422,80.93000030517578,145.2646484375,42.457725524902344,28.4375,127.1357192993164,19.086517333984375,62.2559928894043,84.8239974975586,28.110000610351562,64.67707824707031,54.38772964477539,605.5,49.03458786010742,75.24258422851562,37.674598693847656,126.30780029296875,147.69863891601562,45.39588928222656,92.04000091552734,214.4880828857422,139.977783203125,71.92220306396484,51.24943542480469,161.5063018798828
2021-04-06,123.30207061767578,110.58019256591797,109.80445861816406,161.1909942626953,44.028812408447266,263.05999755859375,341.89239501953125,88.36167907714844,35.730743408203125,86.83857727050781,46.823265075683594,45.85886001586914,81.44000244140625,110.54039001464844,64.21347045898438,138.6412353515625,211.4437713623047,17.29587745666504,2391.67724609375,63.61185073852539,19.24187469482422,704.1774291992188,255.1699981689453,61.610565185546875,263.0342102050781,217.67681884765625,38.95000076293945,491.3399963378906,134.53030395507812,197.7254638671875,355.2041320800781,121.89775085449219,32.783180236816406,173.6205596923828,48.64173126220703,45.10044860839844,194.3800048828125,149.93772888183594,150.7394561767578,36.63526916503906,40.70501708984375,171.99314880371094,143.4600067138672,214.24598693847656,52.538265228271484,83.86134338378906,41.7234992980957,43.50381851196289,64.4071273803711,190.02999877929688,137.83372497558594,226.1458740234375,328.2799987792969,124.3634033203125,41.88365173339844,222.04888916015625,71.86498260498047,1431.8499755859375,145.60000610351562,30.589719772338867,285.5,259.3733215332031,74.10039520263672,124.59253692626953,29.74959945678711,40.280845642089844,46.76409912109375,105.97805786132812,107.03346252441406,39.47898864746094,233.88958740234375,223.33767700195312,45.53129577636719,220.81350708007812,88.88999938964844,236.5,79.63999938964844,144.5933074951172,42.37598419189453,28.212499618530273,126.24085235595703,18.943876266479492,62.3055534362793,86.11399841308594,28.600000381469727,65.02934265136719,54.11820602416992,613.3900146484375,50.400726318359375,74.61502075195312,37.96937942504883,127.31825256347656,145.39837646484375,45.6584587097168,93.25,220.0952911376953,140.6867218017578,71.9310302734375,51.712745666503906,161.94918823242188
2021-04-07,124.953125,111.8193359375,111.28409576416016,163.96949768066406,43.90050506591797,263.6199951171875,340.64874267578125,88.21913146972656,36.054832458496094,87.3499755859375,46.90248107910156,45.629703521728516,82.19999694824219,110.66938781738281,64.73838806152344,139.57090759277344,211.23289489746094,17.267963409423828,2380.45947265625,63.37555694580078,19.238750457763672,709.843505859375,252.5800018310547,61.68695068359375,263.9120788574219,216.82046508789062,38.849998474121094,493.4100036621094,134.14466857910156,196.87200927734375,354.4287414550781,122.76557922363281,32.307857513427734,170.3206329345703,48.42884826660156,44.928897857666016,193.92999267578125,147.84225463867188,150.65521240234375,36.45701217651367,40.70501708984375,171.3642120361328,142.55999755859375,215.23992919921875,52.6060791015625,84.20508575439453,42.670066833496094,42.821231842041016,64.294921875,179.94000244140625,137.9115753173828,228.1251983642578,328.2799987792969,124.19123840332031,41.93624496459961,223.0609893798828,71.6490249633789,1423.27001953125,147.27000427246094,30.5393123626709,286.1199951171875,254.3932647705078,74.03208923339844,123.06815338134766,30.00040054321289,40.16792678833008,46.8637580871582,104.67388916015625,107.48564147949219,39.134395599365234,232.1005096435547,222.78988647460938,44.58709716796875,222.36386108398438,86.5999984741211,245.1199951171875,78.4000015258789,144.29861450195312,42.75743865966797,28.354999542236328,126.0074234008789,19.104345321655273,63.00737380981445,85.98799896240234,29.0,64.7028579711914,54.531463623046875,611.6300048828125,48.98579406738281,74.19352722167969,38.29268264770508,125.66654968261719,144.0480194091797,45.82378005981445,92.3499984741211,218.82855224609375,140.8064422607422,71.75450897216797,51.5345458984375,163.06065368652344
2021-04-08,127.35643768310547,112.6026840209961,111.85069274902344,164.96499633789062,44.17530059814453,263.510009765625,342.9367980957031,88.96540832519531,35.73974609375,86.36908721923828,46.76163864135742,45.75310134887695,83.3499984741211,110.36532592773438,66.04640197753906,139.48553466796875,211.29708862304688,17.13005256652832,2397.59228515625,63.17704772949219,19.453125,721.193603515625,254.9499969482422,61.38142395019531,265.6399841308594,215.73692321777344,38.720001220703125,499.8399963378906,134.34713745117188,200.24221801757812,353.7478332519531,122.54403686523438,32.677555084228516,172.5114288330078,48.18937683105469,43.95106506347656,203.4499969482422,150.31787109375,149.6817626953125,36.706573486328125,40.70501708984375,170.0224151611328,145.4600067138672,212.07345581054688,52.47893524169922,83.10414123535156,43.16899871826172,42.375274658203125,63.69072341918945,180.17999267578125,138.45628356933594,226.89898681640625,328.2799987792969,126.62090301513672,42.07650375366211,221.2317352294922,71.66702270507812,1417.1500244140625,150.57000732421875,30.39126968383789,293.42999267578125,254.95162963867188,73.50260925292969,122.18972778320312,30.481000900268555,40.01738357543945,46.655357360839844,105.27650451660156,106.53516387939453,39.381797790527344,230.99476623535156,221.7398681640625,44.75877380371094,221.40191650390625,88.31999969482422,258.3699951171875,78.7699966430664,143.88108825683594,41.831085205078125,28.735000610351562,126.75639343261719,18.462482452392578,62.09086990356445,87.44300079345703,28.559999465942383,64.53962707519531,53.22882843017578,615.1599731445312,48.6052360534668,74.98969268798828,38.092994689941406,126.97823333740234,143.75930786132812,46.0377311706543,94.59500122070312,208.83438110351562,139.6647491455078,71.58683013916016,51.801856994628906,161.21102905273438
2021-04-09,129.93563842773438,113.61863708496094,112.85665893554688,168.61000061035156,44.139808654785156,266.010009765625,344.8260498046875,90.17284393310547,36.000816345214844,86.28526306152344,46.81446075439453,45.91175079345703,82.76000213623047,111.39730834960938,66.17549896240234,140.18748474121094,211.5446319580078,17.152894973754883,2419.38623046875,63.867042541503906,19.721874237060547,728.175048828125,252.36000061035156,61.45780563354492,268.7126770019531,217.54574584960938,39.31999969482422,504.0400085449219,133.92295837402344,202.34962463378906,356.5186462402344,123.87352752685547,32.86959457397461,173.64808654785156,47.51526641845703,43.942481994628906,202.67999267578125,149.501953125,150.411865234375,36.71371078491211,40.70501708984375,171.60739135742188,145.35000610351562,211.44017028808594,53.072296142578125,84.7291259765625,43.77516555786133,42.80303192138672,63.932403564453125,179.5,140.06922912597656,228.83001708984375,328.2799987792969,126.79312133789062,42.619991302490234,228.52099609375,71.79301452636719,1438.5,149.4199981689453,30.961421966552734,297.57000732421875,256.0773620605469,73.348876953125,121.65576171875,30.628400802612305,40.224388122558594,46.79127883911133,105.32147216796875,107.79015350341797,39.54084014892578,233.18836975097656,226.3596649169922,44.94951629638672,224.88551330566406,88.80000305175781,261.6499938964844,80.41999816894531,143.4635772705078,42.32149887084961,29.50749969482422,127.69983673095703,17.927602767944336,61.7606086730957,88.7490005493164,29.299999237060547,64.58257293701172,53.94752502441406,614.239990234375,48.07829284667969,75.44867706298828,38.092994689941406,128.16358947753906,145.27728271484375,46.514259338378906,95.72250366210938,208.77845764160156,139.655517578125,71.07492065429688,52.15824508666992,161.46287536621094
2021-04-12,128.2161407470703,112.07332611083984,111.56192779541016,168.96949768066406,44.0106086730957,267.92999267578125,346.34503173828125,90.76818084716797,36.0638313293457,85.32951354980469,46.964107513427734,45.453433990478516,78.58000183105469,111.52629852294922,66.57994079589844,139.98828125,211.7096405029297,17.107213973999023,2378.8896484375,63.99938201904297,19.625625610351562,727.841796875,249.52000427246094,61.68695068359375,268.5539245605469,217.53701782226562,39.34000015258789,506.0299987792969,130.1533203125,204.5093536376953,357.7102355957031,123.93814849853516,32.514305114746094,173.94139099121094,47.29353713989258,43.62511444091797,203.99000549316406,148.1018524169922,150.64585876464844,36.89909362792969,40.70501708984375,171.6660919189453,144.7899932861328,213.51788330078125,53.14010238647461,85.37576293945312,43.57467269897461,43.2854118347168,64.2690200805664,176.49000549316406,139.94895935058594,230.59695434570312,328.2799987792969,126.6018295288086,43.031982421875,228.2610321044922,72.13496398925781,1454.18994140625,149.1699981689453,31.062217712402344,294.5,254.74452209472656,73.44283294677734,123.6021499633789,30.790000915527344,40.083248138427734,47.51615905761719,107.3541488647461,108.46379852294922,39.80591583251953,234.85154724121094,225.88494873046875,44.9209098815918,229.44320678710938,90.45999908447266,265.20001220703125,80.9800033569336,145.34649658203125,42.830081939697266,29.577499389648438,129.35336303710938,17.909767150878906,61.000980377197266,88.7490005493164,27.75,64.71145629882812,54.67519760131836,619.2999877929688,47.63917922973633,75.14891815185547,38.03594207763672,127.5417709350586,145.2121124267578,46.54342269897461,96.7874984741211,210.79034423828125,140.18031311035156,71.24260711669922,52.202789306640625,162.48753356933594
2021-04-13,131.33267211914062,112.69363403320312,112.04949951171875,170.0,44.127994537353516,267.1000061035156,346.72479248046875,90.74303436279297,35.397647857666016,85.71516418457031,46.7352294921875,45.532745361328125,80.19000244140625,113.3414535522461,67.45767974853516,138.48944091796875,210.26116943359375,16.918779373168945,2374.189208984375,62.95020294189453,19.6456241607666,722.8961791992188,253.27000427246094,61.152305603027344,266.3870849609375,218.41958618164062,39.40999984741211,514.8599853515625,130.24969482421875,211.4761199951172,358.0979919433594,122.48863983154297,32.56711959838867,175.9213409423828,47.790225982666016,43.56507873535156,216.35000610351562,147.57334899902344,150.6271209716797,36.48553466796875,40.70501708984375,172.63888549804688,146.14999389648438,214.8529052734375,53.89453125,85.45027923583984,43.14567947387695,43.11247253417969,63.88923263549805,177.9499969482422,138.98683166503906,230.99282836914062,328.2799987792969,128.13230895996094,42.37453842163086,227.74099731445312,71.74800872802734,1435.9100341796875,152.5500030517578,30.80707359313965,295.3500061035156,256.7527160644531,74.05770111083984,125.90157318115234,30.75480079650879,40.61016845703125,47.3802490234375,107.20124816894531,108.07622528076172,39.75290298461914,234.1233367919922,228.8887176513672,44.701541900634766,227.2203826904297,94.20999908447266,273.2300109863281,78.94000244140625,144.9944610595703,42.403236389160156,29.38249969482422,128.2542724609375,17.722551345825195,62.55326843261719,90.57499694824219,27.81999969482422,65.1839828491211,54.02838134765625,621.2899780273438,47.09272003173828,75.34561920166016,37.893306732177734,129.19346618652344,145.06309509277344,47.136653900146484,97.0250015258789,211.0325469970703,143.08985900878906,72.61945343017578,51.58802795410156,163.07801818847656
2021-04-14,128.9879913330078,112.07579803466797,111.42723083496094,166.64999389648438,43.43098449707031,267.5299987792969,344.78802490234375,89.8773422241211,35.90179443359375,87.41706085205078,46.7264289855957,45.27714157104492,78.55000305175781,112.36117553710938,67.12208557128906,139.84597778320312,213.22230529785156,16.97588539123535,2423.493896484375,63.74418640136719,19.529375076293945,721.6171875,252.42999267578125,61.87363815307617,266.48077392578125,218.13128662109375,39.66999816894531,510.6300048828125,129.32420349121094,206.651611328125,360.7742004394531,125.35072326660156,32.5095100402832,175.21548461914062,47.27578353881836,45.194793701171875,208.1999969482422,146.92430114746094,153.61309814453125,36.61387634277344,40.70501708984375,173.40206909179688,144.61000061035156,213.67703247070312,54.08949661254883,84.15220642089844,43.22495651245117,45.02373123168945,64.80416870117188,176.42999267578125,139.18490600585938,226.77346801757812,328.2799987792969,127.20442962646484,42.637516021728516,231.62242126464844,71.45103454589844,1450.8900146484375,152.44000244140625,30.983470916748047,294.3500061035156,254.74452209472656,74.3565902709961,123.68827819824219,30.333200454711914,40.581939697265625,47.90578842163086,108.30753326416016,108.88829040527344,39.97379684448242,235.02239990234375,228.08523559570312,45.03535461425781,230.61997985839844,93.25,258.3999938964844,81.0199966430664,143.83193969726562,43.129783630371094,29.74250030517578,127.52474212646484,18.141551971435547,66.33485412597656,89.52799987792969,27.940000534057617,65.4331283569336,54.63927459716797,617.0999755859375,47.00489807128906,74.42769622802734,38.140541076660156,128.22189331054688,145.16555786132812,46.90324783325195,97.7750015258789,213.12823486328125,144.67347717285156,72.9195327758789,52.167152404785156,161.74075317382812
