date,alpha,beta,r_squared,alpha_pvalue,beta_pvalue,alpha_stderr,beta_stderr,residual_std,alpha_annualized_pct,beta_regime
2024-11-04,0.0014774049020659752,-0.12225998208812291,0.08546612309911816,0.0705852695783522,0.023412713133924852,0.0008020534999101414,0.05251377364338797,0.0060890535154785215,37.230603532062574,
2024-11-05,0.0017302104237555108,-0.1184117868610667,0.07728090118076118,0.03887520521833743,0.031505702408547165,0.0008186674517269376,0.05372539337323523,0.006218021916893164,43.60130267863887,
2024-11-06,0.0019945185289980817,-0.15263926321318744,0.10854506897770608,0.028641169317541015,0.010154599785305148,0.0008886889094167661,0.05743768275478511,0.006760075120129105,50.261866930751665,
2024-11-07,0.001898488875099095,-0.15226728710682225,0.10803288440221849,0.03693026577180314,0.010344781409465641,0.0008888957575211294,0.057449869863800004,0.00676243545679691,47.8419196524972,
2024-11-08,0.0017406876149698774,-0.1455900708158594,0.10375209426412002,0.05048158043918405,0.012079344603449857,0.000871482928816159,0.056186683955578805,0.006630957518678627,43.86532789724092,
2024-11-11,0.0018034461547406476,-0.14849478659424148,0.1069941970135902,0.04364410146982234,0.010741403379004102,0.0008743798536460937,0.05633058201474569,0.006653337188281983,45.44684309946432,
2024-11-12,0.0016994500466319211,-0.15110570204887178,0.1088086250807331,0.05817268399210862,0.010058096153299957,0.0008793563708183594,0.05678330706273098,0.006673190481034012,42.82614117512441,
2024-11-13,0.0017512089331108024,-0.1451018565527812,0.09889457398531072,0.05061598054824623,0.014400857875848357,0.000877278650819804,0.05751227441844773,0.006662485534302816,44.13046511439222,
2024-11-14,0.0016359451530916027,-0.1476374552210198,0.09862543136658851,0.0699833271115351,0.01454177983420389,0.0008861644967028609,0.05860581995068072,0.006710806103672708,41.22581785790839,
2024-11-15,0.0015394374750392925,-0.1381383887566833,0.08567865321834617,0.09288313940984305,0.023233161958963855,0.0009010250231424415,0.0592534310956589,0.00682840345267121,38.79382437099017,
2024-11-18,0.0014964010099709814,-0.13335882539191013,0.08061306226401774,0.10042458766607965,0.027915981870172687,0.0008963624272816315,0.05913630973466029,0.006788189717454473,37.70930545126873,
2024-11-19,0.0015208479166964948,-0.13123049915603704,0.07890808521717453,0.0954747172580992,0.029697840456131157,0.0008973558668132511,0.05887236961981461,0.006792272575770452,38.325367500751675,
2024-11-20,0.0015453775757001188,-0.13146762434589396,0.07899448492923548,0.09064261678362384,0.029604837253278574,0.0008981270762402847,0.05894372092366339,0.006792455390071527,38.94351490764299,
2024-11-21,0.0017564670877176615,-0.09476260424699937,0.04223271348340369,0.06414373129431361,0.11520538077216812,0.0009307362896322656,0.05925547682280558,0.007027048637832064,44.26297061048507,
2024-11-22,0.001861652344714047,-0.0911633057581948,0.03806336018353819,0.053242351690796275,0.13521971781933165,0.0009434604470442505,0.060176335813431764,0.00710561567496678,46.913639086793985,
2024-11-25,0.0018267346564587253,-0.09188970669352937,0.03892604658407169,0.05673994161482443,0.13078792199716055,0.0009396324220479644,0.059953028083955834,0.007078212439157274,46.033713342759874,
2024-11-26,0.002015086953553492,-0.059787805372565145,0.017037487693331167,0.029159054135661666,0.32019577210200456,0.0009008821852121661,0.05962993217554512,0.006817779440677835,50.780191229548,
2024-11-27,0.002026578321516852,-0.06668902785441319,0.020537185693193724,0.028755269946510786,0.2746757956723327,0.0009036471252526255,0.06047333239103886,0.006818692256086364,51.06977370222467,
2024-11-29,0.002171921363958649,-0.06445051019527857,0.019816248237710696,0.018062989286675712,0.2833533978550754,0.000892566976088049,0.059518968409376906,0.006729235995931746,54.73241837175795,
2024-12-02,0.002350718660105377,-0.05928916135372233,0.018430418897547363,0.008000643722502199,0.30101515679798324,0.0008557625673189478,0.056813854268869486,0.006447272781715273,59.238110234655494,
2024-12-03,0.0021068608145388312,-0.058627612214859466,0.018912856331571987,0.014704256184517428,0.29471396611033085,0.0008377823493542492,0.05544513438084519,0.00632960614115515,53.09289252637854,
2024-12-04,0.0021108862390331706,-0.05901628973116611,0.019768894933939248,0.014303941958353272,0.2839351731050553,0.0008357916431077961,0.054567109470288686,0.0063296912648863205,53.1943332236359,
2024-12-05,0.0019532036874455113,-0.04503162203008372,0.012046130766658432,0.023787789348063137,0.4038304471903925,0.0008413140354357897,0.05354860237986088,0.006388882421628142,49.22073292362688,
2024-12-06,0.001829698975285972,-0.045821033998861976,0.01264678365540556,0.03286630534139223,0.3922803325163693,0.0008370121573042042,0.05316148653600026,0.006352559118040577,46.1084141772065,
2024-12-09,0.0014997638881686728,-0.02858830462665597,0.004715946791688697,0.08862606456306565,0.602113794410366,0.0008660170603446186,0.05453351344319058,0.006580514488677935,37.794049981850556,
2024-12-10,0.0012787643604768048,-0.01922819215763229,0.0022480651798386536,0.145469820727411,0.7190400192147202,0.0008666284368590801,0.05319015999814459,0.006599023181528282,32.22486188401548,
2024-12-11,0.0013276626941267388,-0.017578164348409024,0.00174701767987509,0.13143755866206797,0.7511762388374866,0.0008677181234209092,0.055173582212370086,0.006607964061023384,33.45709989199382,
2024-12-12,0.001310649421743162,-0.032599687247933225,0.006494287200526725,0.13741677907272987,0.5404776162483655,0.0008701101636799987,0.05294425917298298,0.006622233249911997,33.02836542792768,
2024-12-13,0.0010577431315800746,-0.017942481348511067,0.0020083764278566486,0.21954884489599147,0.7338539769311078,0.0008522320256697398,0.052518147309010804,0.00647962678233618,26.655126915817878,
2024-12-16,0.0010182468092254534,-0.019357548060698372,0.002354023594755719,0.23777572730054675,0.712774702066601,0.0008536078007996904,0.05232619692712239,0.006484241097791187,25.659819592481426,
2024-12-17,0.0008226910397388116,-0.031038899455675107,0.005389216549600369,0.34216497207319474,0.5772320030256132,0.0008589844273351468,0.055367648824807915,0.006537836230860929,20.731814201418054,
2024-12-18,0.00034747003824933524,-0.028531842434255557,0.003366373541401799,0.7282963078603903,0.6596896343387095,0.0009953990374921707,0.0644618011218304,0.0075725281000654085,8.756244963883248,
2024-12-19,0.0004101599290100894,-0.019706888723208856,0.0015788980101990695,0.6801283813754457,0.7630842479613885,0.000989828962821757,0.06507046414077534,0.007533592287552386,10.336030211054254,
